,C1,C2,C3,KO1,KO2,KO3
Gm12477,0,0,0,0,0,0
Gm12479,0,0,0,0,0,0
Gm43928,0,0,0,0,0,0
Gm28416,0,0,0,0,0,0
Gm28419,0,0,0,0,0,0
Gm15481,5,0,0,10,2,6
Gm27203,0,0,0,0,0,0
Rpl12-ps1,0,2,0,0,0,0
Glud-ps,3,2,0,7,3,2
Gm21957,0,0,0,0,0,0
Gm11980,5,0,0,1,1,0
Gm13059,0,0,0,0,0,0
Gm11976,0,0,0,0,0,0
Gm11977,99,8,72,12,51,83
Gm11979,1,4,0,4,0,0
Gm27186,0,0,0,0,0,0
Gm11214,1,1,7,4,1,0
Gm5745,1,0,0,3,0,0
Gm12728,6,12,20,14,10,11
Gm11988,0,0,0,0,0,0
Gm11989,6,5,0,2,0,2
Gm4973,13,2,4,6,1,4
Gm13413,0,3,14,18,0,0
Gm12461,3,3,1,2,1,0
Gm6312,0,0,0,0,0,0
Gm19287,4,0,0,0,0,0
Gm43985,0,0,0,0,0,0
Gm43213,1,0,0,0,5,0
Gm9555,0,0,0,0,0,0
Gm7545,15,0,4,4,4,17
Gm20749,0,0,0,0,0,0
Gm10443,0,0,0,0,0,0
Gm29086,0,0,0,0,0,0
Gm21122,0,0,0,0,5,0
Gm29085,0,0,0,0,0,0
Gm21152,0,0,0,0,0,0
Gm28451,0,0,0,0,0,0
Gm9226,0,0,0,0,0,0
Gm17983,0,0,0,0,0,0
Gm2058,0,0,0,7,0,0
Gm11460,0,0,0,1,1,0
Gm2021,0,0,0,5,0,0
Gm9230,0,0,0,0,0,2
Gm17970,3,6,14,14,3,3
Gm11990,0,0,0,0,0,0
Gm13882,73,40,18,27,54,17
Gm12712,0,7,0,0,0,3
Gm11991,27,17,0,18,4,27
Gm44248,0,10,8,0,0,2
Gm13870,10,2,7,4,14,5
Gm13884,0,0,2,0,0,0
Gm13885,0,0,0,0,0,0
Gm43988,0,0,0,0,0,0
Gm2950,1,0,0,2,0,0
Gm44010,0,0,0,0,0,0
Gm11461,0,0,0,0,0,0
Gm11462,0,0,2,2,0,1
Gm18325,0,0,0,0,0,0
Gm5905,752,8,18,29,556,8
Gm47199,0,0,0,0,0,0
Gm18914,0,0,0,0,0,0
Gm11993,5,16,0,34,23,12
Eif3s6-ps1,0,0,1,0,0,0
Gm11996,3,0,1,1,2,0
Gm11997,0,0,0,0,0,0
Rpl38-ps2,0,0,0,0,0,0
Gm43925,0,0,0,0,0,0
Gm48255,0,0,0,0,0,0
Gm18377,0,0,0,0,0,0
Gm12607,0,0,0,0,0,0
Tgif2-ps1,0,0,0,0,0,0
Gm10180,0,0,0,0,0,0
Gm8031,0,1,0,1,6,0
Gm12608,0,1,0,0,0,0
Gm15615,0,0,0,0,0,0
Gm13886,5,1,1,2,1,8
Gm5864,0,0,18,3,1,21
Gm48272,0,0,0,18,7,1
Gm15566,1,0,0,1,0,0
Gm15565,0,0,0,0,0,0
Gm12598,0,0,0,0,0,0
Gm12599,5,1,0,3,0,3
Gm6733,2,33,0,233,48,5
Gm13887,0,0,0,0,0,0
Gm13888,0,0,0,0,0,0
Rps29-ps,0,0,0,0,0,0
Gm15576,0,0,0,0,0,0
Gm43941,5,16,9,22,16,6
Gm4535,0,2,0,2,0,11
Gm12924,0,0,0,0,0,0
Gm12926,0,0,0,0,0,0
Gm12922,2,27,4,6,0,7
Gm5055,11,5,1,8,10,3
Gm48288,0,0,0,0,0,0
Gm12001,0,0,3,0,0,1
Gm47932,107,64,152,177,77,141
Gm47933,94,24,66,127,73,81
Gm47934,0,0,0,0,0,0
Gm47137,0,0,0,0,0,0
Gm32536,0,1,0,0,0,0
Cldn25,0,0,0,0,0,0
Gm12003,5,0,18,17,11,6
Gm12004,1,0,0,0,0,0
Gm12005,3,0,1,0,4,3
Gm12006,0,0,0,0,0,0
Gm12007,0,0,0,0,0,0
Gm12008,0,0,0,0,0,0
Gm12009,12,3,20,17,6,20
Gm12010,0,0,0,0,0,0
Gm12011,1,2,3,8,0,0
Gm32390,0,0,0,0,0,0
Gm48401,169,69,213,290,124,232
Gm27160,0,0,0,0,0,0
Gm27218,0,0,0,0,0,0
Gm15607,0,0,0,0,0,0
Gm19094,0,0,0,0,0,0
Gm12012,0,0,0,0,0,0
Gm16021,0,0,0,0,0,0
Gm5054,1,3,0,0,0,0
Akt2-ps,225,6,144,101,430,481
Gm12663,3,0,4,0,0,0
Gm12664,0,0,0,0,1,1
Gm6762,0,0,0,0,0,0
Gm10105,0,0,0,0,0,0
Gm16061,11,1,5,10,8,0
Gm14049,0,2,1,8,0,0
Gm48348,105,56,159,126,116,173
Rpl15-ps3,845,240,0,114,178,88
Gm10182,0,0,0,0,0,0
Gm6607,1,0,0,0,0,0
Gm6637,0,0,0,0,0,0
Gm44227,0,0,0,0,0,0
Gm50472,0,0,0,0,0,0
Gm48652,0,0,0,0,0,0
Gm2976,1,2,0,0,0,0
Gm16165,7,3,1,7,4,4
Gm16164,0,0,0,0,0,0
Gm42533,0,0,0,0,0,0
Gm5066,0,0,0,0,0,0
Gm47620,0,0,0,0,1,3
Gm12014,0,0,0,0,0,0
Llph-ps1,0,0,5,16,4,5
Gm19254,0,0,0,0,0,0
Gm12013,0,0,0,0,0,0
Rps27a-ps3,0,0,0,20,0,0
Gm12950,0,0,0,0,2,0
Gm11470,4,1,4,1,0,4
Gm12015,0,0,0,4,0,0
Gm12016,0,0,0,0,0,0
Gm16557,0,0,0,0,0,0
Gm8459,2,0,2,9,1,0
Gm12017,27,21,20,34,32,35
Gm12019,0,0,0,0,0,0
Gm12020,10,1,4,2,4,25
Gm12021,3,7,3,2,5,15
Gm12024,1,0,0,0,0,0
Gm12331,7,5,0,3,2,2
Gm10163,20,0,784,119,21,1
Gm38015,0,0,0,0,0,0
Gm38294,0,0,0,0,0,0
Gm2719,0,0,0,6,0,5
Gm18964,0,0,0,0,0,0
Gm12025,0,0,0,0,0,0
Gm12026,0,0,0,0,0,0
Glns-ps1,97,92,66,92,81,48
Gm12028,0,0,0,0,0,2
Gm12029,0,0,0,0,0,0
Gm5050,0,0,4,3,2,0
Gm12030,0,0,0,0,0,0
Gm15644,0,0,0,0,0,0
Gm29848,0,0,0,0,0,0
Gm8566,4,12,0,4,3,0
Gm44052,0,0,0,0,0,0
Gm12937,0,0,0,0,0,0
Gm29603,0,0,11,6,0,8
Rpl12-ps2,0,0,0,0,0,0
Gm44050,0,0,0,0,0,0
Gm12939,0,0,0,0,0,0
Gm12941,0,0,0,0,0,0
Gm8574,0,0,0,0,0,0
Gm44208,0,0,0,0,0,0
Gm11472,2,0,1,17,12,5
Gm11471,0,0,0,0,0,0
Gm12944,0,1,0,0,0,4
Gm12033,0,127,0,0,0,0
Gm12034,0,0,2,3,0,3
Gm16032,0,0,0,0,0,0
Gm12035,0,2,0,2,2,1
Gm12943,0,0,0,0,0,0
Gm6153,1,5,4,0,0,0
Gm29813,0,0,0,0,0,0
Gm37841,0,0,0,0,0,0
Cct3-ps1,0,1,10,1,2,1
Gm11473,0,0,0,2,0,1
Gm12492,3,0,0,2,0,2
Gm12036,0,0,3,0,0,0
Gm7285,5,5,26,22,12,7
Gm12038,0,0,0,0,0,0
Gm43493,0,0,0,0,0,0
Gm7290,6,4,21,25,4,14
2610024D14Rik,0,0,0,0,0,0
Gm12040,0,0,0,0,0,0
Gm12041,0,0,0,0,0,0
Gm11522,0,0,0,0,0,0
Gm12791,26,14,74,34,29,27
Gm12792,19,6,23,14,8,14
Gm12799,8,7,28,5,0,14
Gm11860,0,0,1,0,0,0
Gm11852,0,0,0,0,0,0
Gm11854,0,0,0,0,0,0
Gm11853,0,0,0,0,0,0
Gm11868,856,1,781,291,511,845
Gm12392,0,0,0,0,0,0
Gm12393,0,0,0,0,0,0
Gm11877,1,0,3,6,2,1
Polr2k-ps,0,0,0,0,0,0
Gm13080,0,0,0,0,0,0
Gm13085,0,0,0,0,0,0
Gm13082,4,3,6,0,0,5
Gm13087,0,0,0,0,0,0
Gm13081,2,0,0,0,0,2
Gm13104,2,0,1,0,0,0
Gm13123,0,8,0,19,0,9
Gm13120,2,0,1,0,0,1
Gm13118,0,0,0,0,0,1
Gm15580,0,0,0,2,2,10
Gm12039,0,0,0,0,0,0
Gm12042,0,0,0,0,0,0
Gm13992,0,0,0,0,0,0
Gm14013,0,0,0,0,0,0
Gm48029,0,0,0,0,0,0
Gm5832,1,1,0,0,0,0
Gm5564,28,27,2,21,18,12
Vmn2r-ps24,0,0,4,9,0,2
Gm12044,0,0,0,0,0,0
Gm12045,0,1,0,0,0,0
Gm12046,0,0,0,0,0,0
Gm15497,7,0,6,5,6,13
Gm12335,0,0,0,0,0,0
Rps12-ps19,0,4,1,1,1,0
Gm13901,0,0,0,0,0,0
Gm13916,0,0,0,0,0,0
Gm13915,0,0,1,0,0,0
Gm13913,0,0,0,0,0,0
Gm13914,0,0,0,0,0,0
Rpl35a-ps4,0,0,0,0,0,0
Hadhb-ps,0,0,0,12,0,12
Pgam1-ps1,7,6,0,12,9,8
Gm12047,0,0,0,0,0,0
Rpl15-ps1,3,0,1,1,0,0
Gm7200,1,0,0,0,0,0
Gm13924,0,0,0,0,0,0
Gm13932,0,0,0,2,4,0
Gm11539,2,10,2,9,4,2
Rpsa-ps3,2,2,1,1,4,1
Gm12053,0,0,0,0,0,0
Gm11531,13,4,22,14,17,2
Gm14237,0,0,0,1,1,0
Gm14234,2,0,0,0,0,0
Gm13537,0,0,0,0,0,0
Gm44715,125,53,201,177,146,194
Gm13937,0,0,1,6,9,0
Gm11517,9,2,9,23,7,3
Gm13935,10,2,16,24,12,16
Gm12685,0,0,0,0,0,0
Gm12686,0,0,0,0,0,0
Gm12684,0,0,0,2,0,0
Gm12683,0,0,0,0,0,0
Gm13529,5,3,12,11,2,13
Gm11524,1,0,2,3,3,1
Gm7965,0,0,2,0,0,1
Gm4879,0,0,0,0,0,0
Gm43704,1,0,0,0,0,0
Rps15a-ps3,0,8,2,6,2,0
Rps8-ps4,2,26,3,5,4,2
Gm45268,4,5,0,0,0,5
Rpl7a-ps14,3,1,0,2,4,0
Gm44254,0,0,0,0,0,0
Gm4459,2136,683,2656,3273,2537,2434
Rpl21-ps13,0,0,0,0,0,0
Gm7380,3,2,0,0,0,0
Gm4974,6,1,15,21,14,13
Gm11533,0,0,4,0,0,0
Gm11573,0,0,0,0,0,0
Gm11572,0,0,0,0,0,0
Gm14281,12,6,5,13,11,11
Lamr1-ps1,0,0,0,0,0,0
Gm12430,5,4,2,3,2,0
Gm42805,0,0,0,0,0,0
Gm32158,5,1,0,1,0,0
Gm13407,0,0,0,0,0,0
Gm13406,0,0,0,0,0,0
Gm11485,0,0,0,0,0,0
Gm11488,0,1,6,6,0,0
Gm13930,0,0,0,0,0,0
Gm13928,5,4,10,14,4,3
Gm11594,0,0,0,0,0,0
Gm11949,0,0,0,1,0,0
Gm11950,0,0,2,0,0,1
Gm11951,0,0,0,0,0,0
Gm12593,0,0,0,0,0,0
Gm20760,0,0,0,0,0,0
Gm13140,2,4,2,2,0,2
Gm13149,0,0,0,0,0,0
Gm28466,0,0,0,0,0,0
Gm13153,0,0,0,0,0,0
Gm13160,0,0,0,0,0,0
Gm13142,9,5,0,0,3,5
Gm13162,0,3,0,0,0,0
Gm13146,4,2,5,8,10,11
Gm13163,2,0,0,0,0,0
Gm13158,2,0,0,1,0,1
Gm13135,0,13,0,9,12,0
Gm13144,0,0,1,0,0,0
Gm14052,3,0,2,0,8,10
Gm28882,0,0,0,0,0,0
Gm28467,0,0,0,0,0,0
Gm16518,0,0,0,0,1,0
Gm11982,0,0,0,0,0,0
Gm11984,0,0,0,0,0,0
Gm11983,9,4,8,5,7,9
Gm12115,5,0,0,0,0,0
Gm12117,0,0,0,0,8,1
Atp5k-ps3,0,0,0,0,0,0
Rpl9-ps1,1,1,2,1,5,0
Gm18258,2,0,0,0,0,0
Gm9358,54,3,66,71,42,58
Gm45668,0,0,0,0,0,0
Gm4204,0,66,26,9,32,16
Gm6433,4,13,10,0,0,3
Gm26970,1,0,2,5,2,3
Gm31274,0,0,0,0,0,0
Gm4270,0,0,0,0,0,0
Gm14270,0,16,0,0,13,4
Gm13940,0,0,0,0,0,0
Gm15770,0,0,0,9,1,0
Zbed4-ps1,0,0,0,0,0,0
Kat6b-ps1,0,2,1,7,0,0
Gm6828,6,0,4,9,3,6
Gm44583,0,0,0,0,0,0
Gm10481,13,171,25,22,44,6
Gm6641,40,45,50,80,37,51
Gm10108,0,0,0,0,0,0
Gm14263,4,0,0,0,0,1
Gm14274,0,0,1,0,0,0
Gm45409,0,0,0,0,0,0
Gm28883,0,0,0,0,0,0
Gm13714,0,0,0,0,0,0
Gm45186,2,0,0,0,4,2
Gm18599,0,0,0,0,0,0
Gm12826,0,0,0,0,0,0
Rps4l-ps,1,0,0,0,0,0
Gm9392,0,1,7,0,0,5
Gm5331,0,0,0,0,0,0
Gm12844,22,1,0,20,0,0
Gm12842,1,0,3,3,1,0
Gm12294,0,0,0,0,0,0
Gm12293,0,0,0,0,1,0
Gm15621,2,0,0,2,4,5
Rpl23a-ps4,0,0,0,0,0,0
Gm14099,0,0,0,0,0,0
Gm14098,0,0,0,0,0,0
Gm17976,0,0,0,1,0,0
Gm7626,0,0,0,0,0,0
Gm45628,0,0,0,0,0,0
Gm19248,0,0,0,0,0,0
Gm31941,0,1,0,1,0,0
Gm12727,0,11,0,0,0,0
Hspd1-ps4,2,1,18,10,11,9
Gm12731,0,0,0,0,0,0
Gm11514,0,0,1,5,0,0
Gm14303,0,0,0,0,0,0
Gm16418,0,0,0,0,0,0
Rpl36-ps1,0,0,0,0,0,0
Gm6139,10,57,3,18,4,7
Gm13722,812,186,1218,1555,1066,1065
Gm9711,0,0,0,2,0,0
Gm11742,0,0,0,0,0,0
Gm18698,0,0,0,0,0,0
Gm20480,0,0,0,0,0,0
Gm15877,14,0,14,5,17,4
Gm45475,0,0,0,0,0,0
Gm15773,14,10,18,21,3,13
Pdcd5-ps,198,39,146,177,144,220
Gm9449,0,0,0,0,0,0
Gm6702,6,3,6,23,11,11
Gm4199,0,0,0,0,0,0
Gm6946,13,2,6,13,9,5
Gm18205,0,0,0,0,0,0
Gm13719,3,0,1,2,3,1
Gm14101,0,0,0,0,0,0
Gm14103,0,0,0,0,0,0
Gm14094,1,0,2,1,1,2
Gm4247,71,19,96,128,43,113
Gm45315,0,0,0,0,0,0
Gm12745,0,0,0,0,0,0
Gm12742,0,0,0,0,0,0
Gm12740,0,0,0,0,0,0
Gm44578,97,70,91,177,106,162
Gm12738,0,0,0,0,0,0
Gm14037,0,0,0,0,0,0
Gm14038,4,0,0,0,0,0
Gm12739,0,0,0,0,1,0
Gm37177,0,0,0,0,0,0
Gm17968,4,0,0,0,0,0
Gm12741,0,0,0,4,0,0
Gm12736,0,0,0,0,0,0
Gm19620,1,0,0,0,6,0
Gm13733,0,0,0,0,0,0
Nlk-ps1,1,7,2,2,2,1
Gm43510,0,0,0,0,0,0
Gm13730,0,0,2,1,0,1
Gm13735,0,0,0,0,0,0
Gm14036,0,14,0,0,0,0
Gm12721,0,0,0,0,0,0
Gm13732,0,0,0,1,0,0
Gm13728,0,0,0,0,0,0
Gm13729,0,0,0,0,0,0
Gm13737,0,0,0,0,0,0
Gm13731,0,0,0,0,0,0
Gm1826,0,2,0,0,2,0
Mrpl48-ps,0,60,17,132,0,0
Gm13738,0,0,0,0,0,0
Gm13736,0,0,0,0,0,0
Gm13740,0,0,0,0,0,0
Gm13744,0,1,0,0,0,0
Gm13743,0,0,0,1,0,0
Gm13742,0,0,0,0,0,0
Gm12308,0,0,0,4,0,0
Gm12309,0,0,0,0,0,0
Gm12307,0,0,0,0,0,0
Gm12693,0,0,0,0,24,0
Gm12704,2,2,0,0,3,1
Gm7027,3,18,6,7,9,13
Gm12969,15,4,11,7,3,5
Gm13745,0,0,0,0,0,0
Gm14056,1,0,3,10,3,4
Gm14054,0,0,0,0,0,0
Gm14053,0,0,2,0,0,2
Gm9712,0,0,0,0,0,0
Gm45674,0,0,0,0,1,1
Gm11761,0,0,0,0,0,0
Gm12980,0,0,0,0,0,0
Gm18706,26,1,41,52,36,41
Gm13967,0,0,0,0,0,0
Gm14067,0,0,0,0,0,0
Gm14071,0,0,0,0,1,0
Gm21596,10163,850,10467,14199,10848,10689
Gm45219,2,0,0,0,1,0
Gm7287,0,2,0,3,3,0
Gm17811,0,0,0,0,0,0
Gm12328,0,0,0,0,0,0
Gm18959,7,2,11,13,5,3
Gm17931,9,2,7,34,13,17
Gm12329,0,0,0,0,0,0
Gm44611,0,0,0,0,0,0
Gm5053,0,0,0,0,0,0
Gm18410,0,0,0,0,0,0
Gm44865,0,0,0,0,0,0
Gm6376,0,0,0,0,0,0
Gm13444,0,0,0,0,0,0
Gm13445,1,0,0,0,0,0
Gm14070,0,0,0,0,0,0
Rps19-ps7,3,1,8,4,3,0
Gm14073,0,0,0,0,0,0
Gm15120,0,0,0,0,0,0
Gm15116,0,0,0,0,0,0
Dnajc19-ps,0,0,0,0,0,0
Gm4886,0,0,0,0,0,0
Gm12332,1,0,1,0,1,0
Gm8913,0,0,4,0,0,0
Gm17989,0,0,0,0,0,0
Gm17990,0,0,0,0,0,0
Gm12312,3,0,4,0,0,0
Gm12313,0,0,0,0,0,0
Gm12314,0,0,0,0,0,0
Gm4972,19,7,4,28,4,9
Gm4290,0,0,0,0,0,0
Gm29754,0,0,0,0,0,0
Calr-ps,2,0,0,1,0,0
Zcchc9-ps,0,0,0,0,0,0
Fau-ps1,0,0,0,0,0,0
Rpl26-ps5,0,0,0,0,0,0
Rbmx2-ps,0,0,0,0,0,0
Gm44640,0,1,0,0,0,0
Gm13975,0,0,0,0,0,0
Gm13973,0,0,0,0,0,0
Gm15570,1,0,0,3,0,3
Gm14083,0,0,0,0,0,0
Gm14082,0,0,0,0,0,0
Gm11644,0,0,0,0,0,0
Gm11645,6,1,0,2,0,0
Rps13-ps6,0,0,0,0,0,1
Gm11673,0,0,0,0,0,0
Gm11686,0,0,1,0,0,0
Gm11687,17,19,20,12,0,6
Pgam1-ps2,0,0,0,0,0,0
Gm11688,0,0,0,0,0,0
Gm12194,0,0,0,2,1,3
Gm4883,0,0,2,1,0,2
Gm12196,0,0,0,0,0,0
Gm16020,0,0,0,0,0,0
Gm13358,0,0,0,0,0,0
Gm13991,0,4,3,0,0,0
Ranbp2-ps11,0,0,0,0,0,0
Ranbp2-ps12,0,0,0,2,0,0
Gtpbp4-ps7,0,0,0,0,0,0
Ass-ps1,0,0,0,0,0,0
Gm15796,0,0,0,0,0,0
Gm11198,11,0,10,11,10,3
Gm11199,0,0,0,0,0,0
Gm11700,0,0,0,0,0,0
Gm11701,12,2,4,21,0,9
Gm45380,0,3,0,0,0,0
Gm11737,0,0,0,0,0,0
Gm43649,0,0,0,0,1,0
Gm45319,1,0,0,0,0,0
Gm8523,0,0,0,0,0,2
Gm45312,0,0,0,0,0,0
Gm45313,0,0,0,0,0,0
Gm20768,48,15,38,86,49,52
Btf3-ps13,0,0,0,0,0,0
Gm11699,0,0,0,0,0,0
Gm11743,0,0,0,1,4,0
Gm11746,0,0,0,0,0,0
Gm43013,0,0,0,0,0,0
Gm13428,0,0,2,0,0,0
Gm11759,0,1,6,1,0,5
Gm11652,50,0,63,91,56,59
Gm11653,0,0,0,0,0,0
Rpl36-ps9,0,0,0,0,0,0
Gm13430,0,0,0,0,0,0
Gm11763,0,0,0,0,0,0
Gm11764,1,0,0,0,0,0
Gm13438,0,0,0,0,0,0
Gm13436,3,17,0,4,3,0
Gm15483,0,2,9,2,2,5
Gm13359,0,1,0,9,0,0
Gm9445,0,0,0,0,0,0
Gm32111,0,0,0,0,0,5
Btf3-ps9,0,0,0,0,0,0
Gm13439,0,0,0,0,0,0
Gm13437,6,7,5,7,6,12
Gm13435,0,0,5,2,1,0
Gm18672,0,0,0,0,0,0
Gm29799,0,0,0,0,0,0
Gm12571,0,0,0,0,0,0
Gm15542,5696,137,4715,7381,4886,5213
Gm13983,10,0,8,19,7,8
Gm14016,2,0,12,1,8,16
Gm43028,0,22,8,14,0,0
Gm7514,0,0,0,0,2,0
Gm14117,0,0,0,0,48,108
Gm14111,76,49,120,131,80,79
Gm11790,1,0,3,4,0,0
Ccnb1-ps,0,0,0,0,0,0
Gm2308,31,57,57,59,60,41
Gm44519,0,0,0,0,0,0
Gm6887,3,0,8,2,1,0
Gm19246,0,0,0,0,0,0
Gm44523,0,0,0,0,0,0
Gm14116,0,0,0,0,0,0
Gm18128,0,0,0,2,0,0
Gm6004,0,0,0,0,0,0
Gm7211,0,0,0,0,0,1
Gm14115,2,3,0,0,0,0
Gm14113,23,21,66,22,42,19
Gm9266,1,0,0,0,1,2
Gm9294,9,1,6,3,0,2
Gm18124,0,0,0,0,0,0
Gm14109,0,0,0,0,0,0
Gm14107,0,0,0,0,0,0
Gm14106,0,0,0,0,0,0
Gm18640,0,0,0,0,0,0
Gm3816,0,0,0,0,0,0
Gm7848,0,0,0,0,0,0
Gm45500,0,0,0,0,0,0
Gm38430,0,0,5,1,0,0
Gm14108,17,0,6,17,13,7
Gm18204,0,0,0,0,0,0
Gm14119,0,0,0,0,0,0
Gm9689,0,0,0,0,0,0
Gm5996,0,0,0,0,0,0
Gm9652,0,0,0,0,0,0
Gm19683,0,0,0,0,0,0
Gm45870,0,0,0,0,0,0
Gm45596,0,0,0,0,0,0
Gm18123,0,0,0,0,0,0
Gm18639,0,0,0,0,0,0
Gm9604,0,0,0,0,0,0
Gm7839,0,0,0,0,0,0
Gm45382,0,0,0,0,0,0
Mrps36-ps3,0,0,0,0,0,0
Gm7291,0,1,0,2,1,2
Gm18054,0,0,0,0,0,0
Gm18460,0,0,0,0,0,0
Gm4536,0,0,0,0,0,0
Gm18055,0,0,0,0,0,0
Gm18461,0,0,0,0,0,0
Gm18056,0,0,0,0,0,0
Gm18462,0,0,0,0,0,0
Gm11866,0,0,0,0,0,0
Gm15115,0,0,0,0,0,0
Gm12057,13,2,2,19,12,20
Gm12058,0,0,0,0,0,1
Gm8667,0,0,0,0,0,1
Gm4870,0,0,0,0,0,0
Gm9497,2,0,0,1,2,0
Gm14132,1,0,7,0,0,7
Gm14131,0,2,0,4,0,0
Gm45471,0,0,0,0,0,0
Gm19060,0,0,0,0,0,0
Gm16464,0,0,0,18,0,0
Gm6574,0,0,0,0,0,0
Gm17893,0,5,0,0,0,0
Gm44063,0,0,0,0,0,0
Gm13543,0,0,8,2,0,4
Gm42758,0,0,0,0,0,0
Gm42424,0,0,0,0,0,0
Uqcrh-ps2,0,0,0,0,0,0
Snrp1c-ps1,0,0,0,0,0,0
Gm44824,0,0,0,0,0,0
Gm44855,0,0,0,0,0,0
Gm13588,0,0,0,0,0,0
Gm15616,0,0,0,1,0,0
Gm11518,310,65,311,271,368,165
Gm42569,0,0,0,0,0,0
Gm19560,0,0,0,0,0,0
Gm44856,0,0,0,0,0,0
Gm2566,1,0,3,0,0,2
Gm13586,0,0,0,0,2,0
Gm14138,9,2,13,10,9,9
Gm14150,142,182,120,154,141,123
Gm5566,0,1,0,4,4,0
Gm8152,2,2,4,0,9,0
Rpl15-ps4,0,0,6,1,0,0
Gm9727,0,0,0,0,2,0
Gm5871,1,1,0,0,0,0
Gm13473,0,0,0,0,0,0
Gm18561,0,0,0,0,0,0
Gm14208,0,0,0,0,0,0
Gm7551,0,2,0,5,2,4
Gm14159,0,0,0,0,0,0
Gm14153,0,0,0,0,0,0
H3f3c,5,12,0,3,0,2
Gm14383,0,0,0,0,0,0
Rpl14-ps1,3594,276,2923,5864,3347,2945
Gm18791,0,0,0,0,0,0
Gm13511,0,0,0,0,0,0
Gm13504,0,2,0,0,0,0
Vmn2r-ps2,0,0,0,0,0,0
Gm13454,0,0,1,0,0,0
Gm13451,2,0,0,2,0,0
Gm13452,0,0,0,0,0,0
Gm43944,0,0,0,0,0,0
Gm13453,0,0,6,0,49,28
Gm13457,0,0,0,0,0,0
Gm13458,0,0,0,0,0,0
Gm13455,0,0,0,0,0,0
Gm13456,11686,202,11554,3013,6596,12459
Gm13462,0,0,0,1,0,0
Gm13460,0,0,0,0,0,0
Gm13461,656,17,419,808,396,415
Gm13463,0,0,0,0,0,0
Gm13477,15,1,17,7,7,1
Gm43850,0,0,0,1,0,10
Gm15921,0,2,2,0,1,0
Gm13475,0,0,0,0,0,0
Gm13478,0,0,0,0,0,0
Gm13466,5,4,0,1,0,0
Gm13469,0,0,2,0,0,0
Gm13471,0,0,0,0,0,0
Gm13482,0,0,0,0,0,0
Gm13472,0,0,0,1,0,0
Gm13489,0,1,0,2,0,5
Ndufa12-ps,226,80,185,0,338,286
Gm18187,0,0,0,5,0,0
Gm8706,0,0,0,0,0,0
Gm43529,0,0,0,0,0,0
Gm43530,0,0,0,0,0,0
Gm43247,9,9,3,2,10,4
Gm45478,0,0,0,0,0,0
Gm13510,0,0,0,0,0,0
Ap2m1-ps,219,924,220,718,487,305
Gm13508,7,0,3,13,8,9
Gm13525,0,0,0,0,0,0
Gm13486,0,0,0,0,0,0
Gm13488,0,0,0,0,0,0
Gm13487,0,0,0,0,0,3
Gm13484,0,0,0,0,0,0
Gm13498,14,2,4,12,10,9
Gm13500,0,0,0,0,0,0
Gm13494,1,0,0,0,0,0
Gm13491,0,0,0,0,0,0
Gm13492,0,0,0,0,0,0
Gm13493,13,59,23,33,21,10
Gm2986,2,0,0,0,6,2
Gm13495,0,0,0,0,0,0
Kat2b-ps,0,0,6,0,2,0
Gm43226,0,0,0,0,0,0
Gm5559,0,205,20,10,0,19
Gm5320,12,5,15,31,19,23
Gm7993,23,6,22,33,22,26
Gm2840,0,0,0,0,0,0
Gm11628,0,0,0,0,0,0
Mdk-ps1,0,0,0,0,0,0
Psmb5-ps,4,1,4,6,3,2
Gm47692,41,8,30,39,30,33
Gm45146,0,0,0,0,0,0
Gm11637,19,8,24,22,38,22
Gm18757,0,0,0,0,0,0
Gm45147,0,0,1,0,0,0
Gm44872,0,0,0,0,0,3
Gm13521,0,0,0,0,0,0
Gm10988,8,0,4,12,5,10
Gm42965,0,0,0,0,0,0
Gm13541,0,0,0,0,0,0
Bloc1s2-ps,21,0,28,39,0,66
Gm10059,0,0,0,0,0,0
Gm30708,0,0,0,0,0,0
Gm12266,7,4,23,21,10,14
Gm13501,5,0,3,10,1,4
Gm13503,0,0,0,0,0,0
Idi1-ps1,0,0,0,0,0,0
Gm13505,0,0,0,0,0,0
Gm14035,0,0,0,0,0,0
Gm14034,0,0,0,1,0,0
Gm14032,1,0,3,0,0,1
Gm13517,1,0,0,1,0,3
Gm13615,8,11,6,14,2,13
Gm13518,0,0,0,0,0,0
Gm13527,15,0,13,10,2,10
Gm12268,0,0,0,0,0,2
Gm12267,12,0,2,15,6,1
Atp5k-ps4,0,0,0,0,0,0
Rps2-ps4,4,0,0,2,3,1
Gm13535,0,0,0,0,0,0
Gm13531,0,0,0,0,0,0
Gm13532,0,0,0,0,0,0
Gm13533,0,0,0,0,0,0
Gm19798,0,0,0,0,0,1
Gm43459,0,0,0,0,0,0
Gm13534,26,1,20,0,15,27
Gm12213,0,0,0,4,0,0
Gm13545,1,0,0,3,1,0
Gm12217,0,0,0,0,0,0
Gm12218,0,0,0,0,0,0
Gm13551,0,0,0,0,0,0
Gm13549,0,1,1,0,2,0
Gm13552,0,0,0,71,0,0
Gm44600,0,0,0,0,0,0
Gm15794,1,0,0,0,0,3
Gm11443,0,0,0,1,0,0
Gm13574,0,0,0,0,0,0
Gm13570,0,0,0,0,0,0
Ldha-ps,2,0,5,5,9,6
Rps12-ps5,0,2,2,0,2,1
Rpl10a-ps4,5,3,5,3,0,0
Gm16273,0,0,0,0,0,0
Gm50483,1,3,11,5,6,3
